Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
Record Num.,Array Current(A) ,Array Voltage(V),Array Power(W),Load Current(A),Load Voltage(V),Load Power(W),Battery Current(A),Battery Voltage(V),Battery Temp.(℃),Battery SOC(%),Battery Max. Voltage(V),Battery Min. Voltage(V),Array Status,Charging Status,Battery Status,Load Status,Device Status,Daily Energy Consumed(kWh),Monthly Energy Consumed(kWh),Annual Energy Consumed(kWh),Total Energy Consumed(kWh),Daily Energy Generated(kWh),Monthly Energy Generated(kWh),Annual Energy Generated(kWh),Total Energy Generated(kWh)
229,0.16,12.95,2.18,0.00,0.00,0.00,0.18,12.12,25.00,37,14.15,10.24,Input,RaisingCharge,Overdischarge,Off,Normal,0.00,0.00,0.01,0.01,0.09,0.09,0.75,2.02,2017/2/15  18:7:0
230,1.39,13.54,18.93,0.01,12.54,0.12,1.51,12.54,25.00,53,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.09,0.09,0.75,2.02,2017/2/15  18:18:0
231,1.56,14.36,22.44,0.03,12.61,0.37,1.78,12.61,25.00,55,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.09,0.09,0.75,2.02,2017/2/15  18:29:0
232,1.66,14.75,24.54,0.01,12.65,0.12,1.94,12.65,25.00,55,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.10,0.76,2.03,2017/2/15  18:40:0
233,1.88,15.31,28.80,0.02,12.69,0.25,2.27,12.69,25.00,58,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.10,0.76,2.03,2017/2/15  18:51:0
234,2.07,14.98,31.03,0.02,12.72,0.25,2.44,12.72,25.00,58,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.11,0.77,2.04,2017/2/15  19:2:0
235,2.23,14.88,33.22,0.02,12.78,0.25,2.60,12.78,25.00,62,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.12,0.12,0.78,2.05,2017/2/15  19:13:0
236,2.13,16.99,36.30,0.02,12.83,0.25,2.83,12.83,25.00,64,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.13,0.13,0.79,2.06,2017/2/15  19:24:0
237,2.07,17.41,36.19,0.02,12.88,0.25,2.81,12.88,25.00,65,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.13,0.13,0.79,2.06,2017/2/15  19:35:0
238,2.48,16.47,40.92,0.03,12.95,0.38,3.16,12.95,25.00,68,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.14,0.14,0.80,2.07,2017/2/15  19:46:0
239,2.79,16.27,45.40,0.04,13.01,0.52,3.49,13.01,25.00,71,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.15,0.15,0.81,2.08,2017/2/15  19:57:0
240,2.83,16.43,46.65,0.02,13.07,0.26,3.57,13.07,25.00,72,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.16,0.16,0.82,2.09,2017/2/15  20:8:0
241,2.98,15.98,47.72,0.03,13.11,0.39,3.64,13.11,25.00,74,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.17,0.17,0.83,2.10,2017/2/15  20:19:0
242,2.99,16.12,48.26,0.03,13.15,0.39,3.67,13.15,25.00,76,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.18,0.18,0.84,2.11,2017/2/15  20:30:0
243,3.16,15.96,50.46,0.03,13.21,0.39,3.82,13.21,25.00,78,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.19,0.19,0.85,2.12,2017/2/15  20:41:0
244,3.34,15.48,51.84,0.03,13.26,0.39,3.91,13.26,25.00,80,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.20,0.20,0.86,2.13,2017/2/15  20:52:0
245,3.50,15.18,53.28,0.02,13.32,0.26,4.00,13.32,25.00,82,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.21,0.21,0.87,2.14,2017/2/15  21:3:0
246,3.55,15.12,53.70,0.02,13.36,0.26,4.02,13.36,25.00,83,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.22,0.22,0.88,2.15,2017/2/15  21:14:0
247,3.64,15.10,55.02,0.02,13.42,0.26,4.10,13.42,25.00,85,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.23,0.23,0.89,2.16,2017/2/15  21:25:0
248,3.55,15.20,54.06,0.02,13.45,0.26,4.02,13.45,25.00,87,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.24,0.24,0.90,2.17,2017/2/15  21:36:0
249,3.50,15.26,53.51,0.04,13.48,0.53,3.97,13.48,25.00,88,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.25,0.25,0.91,2.18,2017/2/15  21:47:0
250,3.46,14.75,51.10,0.02,13.52,0.27,3.78,13.52,25.00,89,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.26,0.26,0.92,2.19,2017/2/15  21:58:0
251,3.55,14.90,53.01,0.02,13.56,0.27,3.91,13.56,25.00,91,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.28,0.28,0.94,2.21,2017/2/15  22:9:0
252,3.84,14.82,57.01,0.02,13.64,0.27,4.18,13.64,25.00,94,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.29,0.29,0.95,2.22,2017/2/15  22:20:0
253,3.25,14.83,48.31,0.01,13.61,0.13,3.55,13.61,25.00,92,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.30,0.30,0.96,2.23,2017/2/15  22:31:0
254,2.72,14.77,40.22,0.01,13.59,0.13,2.96,13.59,25.00,92,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.31,0.31,0.97,2.24,2017/2/15  22:43:0
255,3.33,15.32,51.03,0.02,13.72,0.27,3.72,13.72,25.00,97,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.32,0.32,0.98,2.25,2017/2/15  22:54:0
256,3.43,15.21,52.22,0.01,13.78,0.13,3.79,13.78,25.00,98,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.33,0.33,0.99,2.26,2017/2/15  23:5:0
257,3.90,14.90,58.19,0.02,13.89,0.27,4.19,13.89,25.00,100,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.34,0.34,1.00,2.27,2017/2/15  23:16:0
258,4.01,15.55,62.49,0.02,13.98,0.27,4.47,13.98,25.00,100,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.35,0.35,1.01,2.28,2017/2/15  23:27:0
259,3.78,14.82,56.05,0.02,13.91,0.27,4.03,13.91,25.00,100,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.36,0.36,1.02,2.29,2017/2/15  23:38:0
260,3.84,15.00,57.62,0.02,14.02,0.28,4.11,14.02,25.00,100,14.15,10.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.37,0.37,1.03,2.30,2017/2/15  23:49:0
261,0.00,20.34,0.00,0.00,13.40,0.00,0.00,13.40,25.00,84,13.59,13.32,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.38,1.04,2.31,2017/2/16  0:0:0
262,0.47,18.71,8.97,0.00,13.40,0.00,0.67,13.40,25.00,85,14.23,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.00,0.38,1.04,2.31,2017/2/16  0:11:0
263,3.34,15.44,51.71,0.02,14.09,0.28,3.67,14.09,25.00,100,14.25,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.01,0.39,1.05,2.32,2017/2/16  0:22:0
264,3.19,15.37,49.17,0.01,14.13,0.14,3.48,14.13,25.00,100,14.26,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.02,0.40,1.06,2.33,2017/2/16  0:33:0
265,2.83,15.30,43.42,0.00,14.10,0.00,3.08,14.10,25.00,100,14.29,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.03,0.41,1.07,2.34,2017/2/16  0:44:0
266,2.98,15.67,46.82,0.01,14.19,0.14,3.30,14.19,25.00,100,14.31,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.04,0.42,1.08,2.35,2017/2/16  0:55:0
267,2.71,15.69,42.62,0.01,14.16,0.14,3.01,14.16,25.00,100,14.31,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.05,0.43,1.09,2.36,2017/2/16  1:6:0
268,2.48,15.08,37.44,0.02,14.13,0.28,2.65,14.13,25.00,100,14.31,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.06,0.44,1.10,2.37,2017/2/16  1:17:0
269,1.86,15.56,29.02,0.00,14.02,0.00,2.07,14.02,25.00,100,14.31,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.06,0.44,1.10,2.37,2017/2/16  1:28:0
270,2.20,15.99,35.21,0.00,14.20,0.00,2.48,14.20,25.00,100,14.33,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.07,0.45,1.11,2.38,2017/2/16  1:39:0
271,1.59,15.01,23.87,0.00,13.88,0.00,1.72,13.88,25.00,100,14.36,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.07,0.45,1.11,2.38,2017/2/16  1:50:0
272,2.14,15.71,33.67,0.01,14.27,0.14,2.36,14.27,25.00,100,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.08,0.46,1.12,2.39,2017/2/16  2:1:0
273,1.05,14.34,15.13,0.00,13.76,0.00,1.10,13.76,25.00,98,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.08,0.46,1.12,2.39,2017/2/16  2:12:0
274,1.22,15.40,18.87,0.00,13.98,0.00,1.35,13.98,25.00,100,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.09,0.47,1.13,2.40,2017/2/16  2:23:0
275,0.13,20.84,2.85,0.00,13.61,0.00,0.21,13.61,25.00,93,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.09,0.47,1.13,2.40,2017/2/16  2:34:0
276,0.84,14.74,12.40,0.00,13.78,0.00,0.90,13.78,25.00,98,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.09,0.47,1.13,2.40,2017/2/16  2:45:0
277,1.18,14.74,17.46,0.01,13.97,0.13,1.25,13.97,25.00,100,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.48,1.14,2.41,2017/2/16  2:56:0
278,0.28,14.68,4.20,0.00,13.57,0.00,0.31,13.57,25.00,91,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.48,1.14,2.41,2017/2/16  3:20:0
279,0.26,14.64,3.92,0.00,13.52,0.00,0.29,13.52,25.00,90,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.48,1.14,2.41,2017/2/16  3:31:0
280,0.25,14.47,3.64,0.00,13.51,0.00,0.27,13.51,25.00,89,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.48,1.14,2.41,2017/2/16  3:42:0
281,0.18,14.47,2.69,0.00,13.47,0.00,0.20,13.47,25.00,87,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.10,0.48,1.14,2.41,2017/2/16  3:53:0
282,0.12,14.46,1.74,0.00,13.42,0.00,0.13,13.42,25.00,86,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:4:0
283,0.05,14.28,0.80,0.00,13.36,0.00,0.06,13.36,25.00,83,14.39,13.26,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:15:0
284,0.00,14.25,0.00,0.00,13.31,0.00,0.00,13.31,25.00,81,14.39,13.24,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:26:0
285,0.00,14.21,0.00,0.00,13.28,0.00,0.00,13.28,25.00,81,14.39,13.22,Input,RaisingCharge,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:37:0
286,0.00,10.30,0.00,0.00,13.28,0.00,0.00,13.28,25.00,80,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:48:0
287,0.00,3.78,0.00,0.00,13.27,0.00,0.00,13.27,25.00,80,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  4:59:0
288,0.00,1.49,0.00,0.00,13.27,0.00,0.00,13.27,25.00,80,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  5:10:0
289,0.00,0.17,0.00,0.00,13.26,0.00,0.00,13.26,25.00,80,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  5:21:0
290,0.00,0.10,0.00,0.00,13.25,0.00,0.00,13.25,25.00,80,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  5:32:0
291,0.00,0.08,0.00,0.00,13.25,0.00,0.00,13.25,25.00,79,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  5:43:0
292,0.00,0.07,0.00,0.00,13.24,0.00,0.00,13.24,25.00,79,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  5:54:0
293,0.00,0.07,0.00,0.00,13.23,0.00,0.00,13.23,25.00,79,14.39,13.2,CutOut,NotCharging,Normal,On,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  6:5:0
294,0.00,0.63,0.00,0.00,0.00,0.00,0.00,13.20,25.00,77,14.39,13.19,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.11,0.49,1.15,2.42,2017/2/16  6:16:0
295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,25.00,78,13.22,13.2,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  8:12:0
296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,25.00,77,13.22,13.2,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  8:23:0
297,0.00,0.03,0.00,0.00,0.00,0.00,0.00,13.20,25.00,78,13.22,13.19,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  8:34:0
298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,25.00,77,13.22,13.19,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  8:45:0
299,0.00,0.11,0.00,0.00,0.00,0.00,0.00,13.20,25.00,77,13.22,13.19,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  8:56:0
300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,25.00,77,13.22,13.18,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  9:7:0
301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,25.00,77,13.22,13.18,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  9:18:0
302,0.00,0.08,0.00,0.00,0.00,0.00,0.00,13.19,25.00,77,13.22,13.18,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  9:29:0
303,0.00,0.18,0.00,0.00,0.00,0.00,0.00,13.18,25.00,77,13.22,13.18,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  9:40:0
304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,25.00,77,13.22,13.17,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  9:51:0
305,0.00,0.18,0.00,0.00,0.00,0.00,0.00,13.18,25.00,77,13.22,13.17,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:2:0
306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,25.00,77,13.22,13.17,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:13:0
307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,25.00,77,13.22,13.16,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:24:0
308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,25.00,76,13.22,13.16,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:35:0
309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,25.00,76,13.22,13.16,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:46:0
310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.17,25.00,76,13.22,13.16,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  10:57:0
311,0.00,0.08,0.00,0.00,0.00,0.00,0.00,13.17,25.00,76,13.22,13.16,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  11:9:0
312,0.00,0.12,0.00,0.00,0.00,0.00,0.00,13.16,25.00,76,13.22,13.15,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  11:20:0
313,0.00,0.08,0.00,0.00,0.00,0.00,0.00,13.16,25.00,76,13.22,13.15,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  11:31:0
314,0.00,0.08,0.00,0.00,0.00,0.00,0.00,13.16,25.00,76,13.22,13.15,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  11:42:0
315,0.00,0.01,0.00,0.00,0.00,0.00,0.00,13.15,25.00,76,13.22,13.15,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  11:53:0
316,0.00,0.12,0.00,0.00,0.00,0.00,0.00,13.16,25.00,75,13.22,13.15,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:4:0
317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.14,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:15:0
318,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.14,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:26:0
319,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.14,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:37:0
320,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.14,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:48:0
321,0.00,0.01,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.14,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  12:59:0
322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  13:10:0
323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  13:21:0
324,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  13:32:0
325,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  13:43:0
326,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  13:54:0
327,0.00,0.01,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.13,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  14:5:0
328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  14:16:0
329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  14:27:0
330,0.00,0.03,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  14:38:0
331,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  14:49:0
332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:0:0
333,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:11:0
334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,25.00,75,13.22,13.12,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:22:0
335,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,75,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:33:0
336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,75,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:44:0
337,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  15:55:0
338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  16:6:0
339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  16:18:0
340,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.11,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  16:29:0
341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,25.00,74,13.22,13.1,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  16:40:0
342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.1,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  16:51:0
343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,25.00,74,13.22,13.1,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  17:2:0
344,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,25.00,74,13.22,13.1,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  17:13:0
345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,25.00,74,13.22,13.1,CutOut,NotCharging,Normal,Off,Normal,0.00,0.00,0.01,0.01,0.00,0.00,1.15,2.42,2017/10/4  17:24:0
